folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,256.103,20120924003102719@DVR-1_Ch2.mpg,255.681,20120924003102032@DVR-1_Ch3.mpg,256.368,20120924003518400,F,24/09/2012,00:35:18.400,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,259.624,20120924003102719@DVR-1_Ch2.mpg,259.202,20120924003102032@DVR-1_Ch3.mpg,259.889,20120924003521921,F,24/09/2012,00:35:21,Field Joint,144.249,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,260.182,20120924003102719@DVR-1_Ch2.mpg,259.76,20120924003102032@DVR-1_Ch3.mpg,260.447,20120924003522479,F,24/09/2012,00:35:22.479,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,296.483,20120924003102719@DVR-1_Ch2.mpg,296.061,20120924003102032@DVR-1_Ch3.mpg,296.748,20120924003558780,F,24/09/2012,00:35:58,Field Joint,144.260,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,306.214,20120924003102719@DVR-1_Ch2.mpg,305.792,20120924003102032@DVR-1_Ch3.mpg,306.479,20120924003608511,F,24/09/2012,00:36:08.511,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,308.014,20120924003102719@DVR-1_Ch2.mpg,307.592,20120924003102032@DVR-1_Ch3.mpg,308.279,20120924003610311,F,24/09/2012,00:36:10,Anode,144.266,AN,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,309.254,20120924003102719@DVR-1_Ch2.mpg,308.832,20120924003102032@DVR-1_Ch3.mpg,309.519,20120924003611551,F,24/09/2012,00:36:11.551,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,323.281,20120924003102719@DVR-1_Ch2.mpg,322.859,20120924003102032@DVR-1_Ch3.mpg,323.546,20120924003625578,F,24/09/2012,00:36:25,Anode,144.271,AN,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,335.202,20120924003102719@DVR-1_Ch2.mpg,334.78,20120924003102032@DVR-1_Ch3.mpg,335.467,20120924003637499,F,24/09/2012,00:36:37,Field Joint,144.279,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,344.21,20120924003102719@DVR-1_Ch2.mpg,343.788,20120924003102032@DVR-1_Ch3.mpg,344.475,20120924003646507,F,24/09/2012,00:36:46.507,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,348.17,20120924003102719@DVR-1_Ch2.mpg,347.748,20120924003102032@DVR-1_Ch3.mpg,348.435,20120924003650467,F,24/09/2012,00:36:50.467,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,349.25,20120924003102719@DVR-1_Ch2.mpg,348.828,20120924003102032@DVR-1_Ch3.mpg,349.515,20120924003651547,F,24/09/2012,00:36:51,Field Joint,144.286,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,371.482,20120924003102719@DVR-1_Ch2.mpg,371.06,20120924003102032@DVR-1_Ch3.mpg,371.747,20120924003713779,F,24/09/2012,00:37:13.779,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,375.202,20120924003102719@DVR-1_Ch2.mpg,374.78,20120924003102032@DVR-1_Ch3.mpg,375.467,20120924003717499,F,24/09/2012,00:37:17,Field Joint,144.298,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,375.562,20120924003102719@DVR-1_Ch2.mpg,375.14,20120924003102032@DVR-1_Ch3.mpg,375.827,20120924003717859,F,24/09/2012,00:37:17.859,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,399.168,20120924003102719@DVR-1_Ch2.mpg,398.746,20120924003102032@DVR-1_Ch3.mpg,399.433,20120924003741465,F,24/09/2012,00:37:41.465,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,400.608,20120924003102719@DVR-1_Ch2.mpg,400.186,20120924003102032@DVR-1_Ch3.mpg,400.873,20120924003742905,F,24/09/2012,00:37:42,Field Joint,144.309,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,403.168,20120924003102719@DVR-1_Ch2.mpg,402.746,20120924003102032@DVR-1_Ch3.mpg,403.433,20120924003745465,F,24/09/2012,00:37:45.465,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,425.335,20120924003102719@DVR-1_Ch2.mpg,424.913,20120924003102032@DVR-1_Ch3.mpg,425.6,20120924003807632,F,24/09/2012,00:38:07.632,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,428.295,20120924003102719@DVR-1_Ch2.mpg,427.873,20120924003102032@DVR-1_Ch3.mpg,428.56,20120924003810592,F,24/09/2012,00:38:10,Field Joint,144.322,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,428.535,20120924003102719@DVR-1_Ch2.mpg,428.113,20120924003102032@DVR-1_Ch3.mpg,428.8,20120924003810832,F,24/09/2012,00:38:10.832,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,476.74,20120924003102719@DVR-1_Ch2.mpg,476.318,20120924003102032@DVR-1_Ch3.mpg,477.005,20120924003859037,F,24/09/2012,00:38:59.037,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,479.5,20120924003102719@DVR-1_Ch2.mpg,479.078,20120924003102032@DVR-1_Ch3.mpg,479.765,20120924003901797,F,24/09/2012,00:39:01,Field Joint,144.346,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,481.38,20120924003102719@DVR-1_Ch2.mpg,480.958,20120924003102032@DVR-1_Ch3.mpg,481.645,20120924003903677,F,24/09/2012,00:39:03.677,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,510.843,20120924003102719@DVR-1_Ch2.mpg,510.421,20120924003102032@DVR-1_Ch3.mpg,511.108,20120924003933140,F,24/09/2012,00:39:33,Field Joint,144.360,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,532.655,20120924003102719@DVR-1_Ch2.mpg,532.233,20120924003102032@DVR-1_Ch3.mpg,532.92,20120924003954952,F,24/09/2012,00:39:54.952,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,536.415,20120924003102719@DVR-1_Ch2.mpg,535.993,20120924003102032@DVR-1_Ch3.mpg,536.68,20120924003958712,F,24/09/2012,00:39:58.712,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,536.655,20120924003102719@DVR-1_Ch2.mpg,536.233,20120924003102032@DVR-1_Ch3.mpg,536.92,20120924003958952,F,24/09/2012,00:39:58,Field Joint,144.370,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,593.765,20120924003102719@DVR-1_Ch2.mpg,593.343,20120924003102032@DVR-1_Ch3.mpg,594.03,20120924004056062,F,24/09/2012,00:40:56,Field Joint,144.396,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,672.434,20120924003102719@DVR-1_Ch2.mpg,672.012,20120924003102032@DVR-1_Ch3.mpg,672.699,20120924004214731,F,24/09/2012,00:42:14.731,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,675.874,20120924003102719@DVR-1_Ch2.mpg,675.452,20120924003102032@DVR-1_Ch3.mpg,676.139,20120924004218171,F,24/09/2012,00:42:18,Field Joint,144.433,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,676.274,20120924003102719@DVR-1_Ch2.mpg,675.852,20120924003102032@DVR-1_Ch3.mpg,676.539,20120924004218571,F,24/09/2012,00:42:18.571,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,703.547,20120924003102719@DVR-1_Ch2.mpg,703.125,20120924003102032@DVR-1_Ch3.mpg,703.812,20120924004245844,F,24/09/2012,00:42:45,Field Joint,144.446,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,724.278,20120924003102719@DVR-1_Ch2.mpg,723.856,20120924003102032@DVR-1_Ch3.mpg,724.543,20120924004306575,F,24/09/2012,00:43:06.575,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,727.718,20120924003102719@DVR-1_Ch2.mpg,727.296,20120924003102032@DVR-1_Ch3.mpg,727.983,20120924004310015,F,24/09/2012,00:43:10,Field Joint,144.457,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,728.198,20120924003102719@DVR-1_Ch2.mpg,727.776,20120924003102032@DVR-1_Ch3.mpg,728.463,20120924004310495,F,24/09/2012,00:43:10.495,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,779.562,20120924003102719@DVR-1_Ch2.mpg,779.14,20120924003102032@DVR-1_Ch3.mpg,779.827,20120924004401859,F,24/09/2012,00:44:01,Field Joint,144.481,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,795.577,20120924003102719@DVR-1_Ch2.mpg,795.155,20120924003102032@DVR-1_Ch3.mpg,795.842,20120924004417874,F,24/09/2012,00:44:17,Anode,144.488,AN,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,913.327,20120924003102719@DVR-1_Ch2.mpg,912.905,20120924003102032@DVR-1_Ch3.mpg,913.592,20120924004615624,F,24/09/2012,00:46:15,Field Joint,144.544,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,963.28,20120924003102719@DVR-1_Ch2.mpg,962.858,20120924003102032@DVR-1_Ch3.mpg,963.545,20120924004705577,F,24/09/2012,00:47:05,Field Joint,144.568,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,992.233,20120924003102719@DVR-1_Ch2.mpg,991.811,20120924003102032@DVR-1_Ch3.mpg,992.498,20120924004734530,F,24/09/2012,00:47:34,Field Joint,144.581,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,1018.796,20120924003102719@DVR-1_Ch2.mpg,1018.374,20120924003102032@DVR-1_Ch3.mpg,1019.061,20120924004801093,F,24/09/2012,00:48:01,Field Joint,144.593,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,1041.077,20120924003102719@DVR-1_Ch2.mpg,1040.655,20120924003102032@DVR-1_Ch3.mpg,1041.342,20120924004823374,F,24/09/2012,00:48:23,Field Joint,144.604,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,1094.64,20120924003102719@DVR-1_Ch2.mpg,1094.218,20120924003102032@DVR-1_Ch3.mpg,1094.905,20120924004916937,F,24/09/2012,00:49:16,Field Joint,144.630,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120924003102032,20120924003102297@DVR-1_Ch1.mpg,1105.218,20120924003102719@DVR-1_Ch2.mpg,1104.796,20120924003102032@DVR-1_Ch3.mpg,1105.483,20120924004927515,F,24/09/2012,00:49:27,Anode,144.635,AN,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
